link,num_lien,pays,ligue,annee,equipes
/matches/1828028/live/angleterre-league-two-2024-2025-swindon-newport,1828028,angleterre,league-two,2024-2025,swindon-newport
/matches/1828029/live/angleterre-league-two-2024-2025-tranmere-walsall,1828029,angleterre,league-two,2024-2025,tranmere-walsall
/matches/1828030/live/angleterre-league-two-2024-2025-accrington-morecambe,1828030,angleterre,league-two,2024-2025,accrington-morecambe
/matches/1828031/live/angleterre-league-two-2024-2025-afc-wimbledon-accrington,1828031,angleterre,league-two,2024-2025,afc-wimbledon-accrington
/matches/1828032/live/angleterre-league-two-2024-2025-barrow-port-vale,1828032,angleterre,league-two,2024-2025,barrow-port-vale
/matches/1828033/live/angleterre-league-two-2024-2025-bromley-milton-keynes-dons,1828033,angleterre,league-two,2024-2025,bromley-milton-keynes-dons
/matches/1828034/live/angleterre-league-two-2024-2025-bradford-bromley,1828034,angleterre,league-two,2024-2025,bradford-bromley
/matches/1828035/live/angleterre-league-two-2024-2025-carlisle-grimsby,1828035,angleterre,league-two,2024-2025,carlisle-grimsby
/matches/1828036/live/angleterre-league-two-2024-2025-swindon-carlisle,1828036,angleterre,league-two,2024-2025,swindon-carlisle
/matches/1828037/live/angleterre-league-two-2024-2025-colchester-carlisle,1828037,angleterre,league-two,2024-2025,colchester-carlisle
/matches/1828038/live/angleterre-league-two-2024-2025-cheltenham-fleetwood,1828038,angleterre,league-two,2024-2025,cheltenham-fleetwood
/matches/1828039/live/angleterre-league-two-2024-2025-chesterfield-walsall,1828039,angleterre,league-two,2024-2025,chesterfield-walsall
/matches/1828040/live/angleterre-league-two-2024-2025-salford-city-walsall,1828040,angleterre,league-two,2024-2025,salford-city-walsall
/matches/1828041/live/angleterre-league-two-2024-2025-barrow-cheltenham,1828041,angleterre,league-two,2024-2025,barrow-cheltenham
/matches/1828042/live/angleterre-league-two-2024-2025-harrogate-town-bradford,1828042,angleterre,league-two,2024-2025,harrogate-town-bradford
/matches/1828043/live/angleterre-league-two-2024-2025-walsall-fleetwood,1828043,angleterre,league-two,2024-2025,walsall-fleetwood
/matches/1828044/live/angleterre-league-two-2024-2025-morecambe-notts-co-,1828044,angleterre,league-two,2024-2025,morecambe-notts-co-
/matches/1828045/live/angleterre-league-two-2024-2025-port-vale-swindon,1828045,angleterre,league-two,2024-2025,port-vale-swindon
/matches/1828046/live/angleterre-league-two-2024-2025-tranmere-salford-city,1828046,angleterre,league-two,2024-2025,tranmere-salford-city
/matches/1828047/live/angleterre-league-two-2024-2025-walsall-colchester,1828047,angleterre,league-two,2024-2025,walsall-colchester
/matches/1828048/live/angleterre-league-two-2024-2025-morecambe-newport,1828048,angleterre,league-two,2024-2025,morecambe-newport
/matches/1828049/live/angleterre-league-two-2024-2025-newport-port-vale,1828049,angleterre,league-two,2024-2025,newport-port-vale
/matches/1828050/live/angleterre-league-two-2024-2025-notts-co-gillingham,1828050,angleterre,league-two,2024-2025,notts-co-gillingham
/matches/1828051/live/angleterre-league-two-2024-2025-milton-keynes-dons-doncaster,1828051,angleterre,league-two,2024-2025,milton-keynes-dons-doncaster
/matches/1828052/live/angleterre-league-two-2024-2025-grimsby-bromley,1828052,angleterre,league-two,2024-2025,grimsby-bromley
/matches/1828053/live/angleterre-league-two-2024-2025-fleetwood-morecambe,1828053,angleterre,league-two,2024-2025,fleetwood-morecambe
/matches/1828054/live/angleterre-league-two-2024-2025-accrington-port-vale,1828054,angleterre,league-two,2024-2025,accrington-port-vale
/matches/1828055/live/angleterre-league-two-2024-2025-walsall-bradford,1828055,angleterre,league-two,2024-2025,walsall-bradford
/matches/1828056/live/angleterre-league-two-2024-2025-bradford-newport,1828056,angleterre,league-two,2024-2025,bradford-newport
/matches/1828057/live/angleterre-league-two-2024-2025-newport-salford-city,1828057,angleterre,league-two,2024-2025,newport-salford-city
/matches/1828058/live/angleterre-league-two-2024-2025-swindon-harrogate-town,1828058,angleterre,league-two,2024-2025,swindon-harrogate-town
/matches/1828059/live/angleterre-league-two-2024-2025-salford-city-afc-wimbledon,1828059,angleterre,league-two,2024-2025,salford-city-afc-wimbledon
/matches/1828060/live/angleterre-league-two-2024-2025-notts-co-port-vale,1828060,angleterre,league-two,2024-2025,notts-co-port-vale
/matches/1828061/live/angleterre-league-two-2024-2025-milton-keynes-dons-tranmere,1828061,angleterre,league-two,2024-2025,milton-keynes-dons-tranmere
/matches/1828062/live/angleterre-league-two-2024-2025-grimsby-doncaster,1828062,angleterre,league-two,2024-2025,grimsby-doncaster
/matches/1828063/live/angleterre-league-two-2024-2025-fleetwood-bromley,1828063,angleterre,league-two,2024-2025,fleetwood-bromley
/matches/1828064/live/angleterre-league-two-2024-2025-crewe-gillingham,1828064,angleterre,league-two,2024-2025,crewe-gillingham
/matches/1828065/live/angleterre-league-two-2024-2025-barrow-newport,1828065,angleterre,league-two,2024-2025,barrow-newport
/matches/1828066/live/angleterre-league-two-2024-2025-tranmere-swindon,1828066,angleterre,league-two,2024-2025,tranmere-swindon
/matches/1828067/live/angleterre-league-two-2024-2025-port-vale-colchester,1828067,angleterre,league-two,2024-2025,port-vale-colchester
/matches/1828068/live/angleterre-league-two-2024-2025-morecambe-bradford,1828068,angleterre,league-two,2024-2025,morecambe-bradford
/matches/1828069/live/angleterre-league-two-2024-2025-harrogate-town-milton-keynes-dons,1828069,angleterre,league-two,2024-2025,harrogate-town-milton-keynes-dons
/matches/1828070/live/angleterre-league-two-2024-2025-gillingham-grimsby,1828070,angleterre,league-two,2024-2025,gillingham-grimsby
/matches/1828071/live/angleterre-league-two-2024-2025-doncaster-barrow,1828071,angleterre,league-two,2024-2025,doncaster-barrow
/matches/1828072/live/angleterre-league-two-2024-2025-cheltenham-accrington,1828072,angleterre,league-two,2024-2025,cheltenham-accrington
/matches/1828073/live/angleterre-league-two-2024-2025-carlisle-notts-co-,1828073,angleterre,league-two,2024-2025,carlisle-notts-co-
/matches/1828074/live/angleterre-league-two-2024-2025-bromley-chesterfield,1828074,angleterre,league-two,2024-2025,bromley-chesterfield
/matches/1828075/live/angleterre-league-two-2024-2025-afc-wimbledon-crewe,1828075,angleterre,league-two,2024-2025,afc-wimbledon-crewe
/matches/1828076/live/angleterre-league-two-2024-2025-newport-crewe,1828076,angleterre,league-two,2024-2025,newport-crewe
/matches/1828077/live/international-club-friendlies-2024-askoe-oedt-lask,1828077,,,,
/matches/1828078/live/international-club-friendlies-2024-lask-cfr-cluj,1828078,,,,
/matches/1828079/live/international-club-friendlies-2024-lask-sk-dynamo-ceske-budejovice,1828079,,,,
/matches/1828080/live/international-club-friendlies-2024-lask-skn-st-poelten,1828080,,,,
/matches/1828081/live/luxembourg-1-division-2024-2025-sc-bettembourg-fc-progres-niederkorn,1828081,luxembourg,1-division,2024-2025,sc-bettembourg-fc-progres-niederkorn
/matches/1828082/live/luxembourg-1-division-2024-2025-cs-fola-esch-fc-wiltz-71,1828082,luxembourg,1-division,2024-2025,cs-fola-esch-fc-wiltz-71
/matches/1828083/live/luxembourg-1-division-2024-2025-as-jeunesse-esch-union-titus-petange,1828083,luxembourg,1-division,2024-2025,as-jeunesse-esch-union-titus-petange
/matches/1828084/live/luxembourg-1-division-2024-2025-una-strassen-racing-fc-union-luxembourg,1828084,luxembourg,1-division,2024-2025,una-strassen-racing-fc-union-luxembourg
/matches/1828085/live/luxembourg-1-division-2024-2025-fc-mondercange-swift-hesperange,1828085,luxembourg,1-division,2024-2025,fc-mondercange-swift-hesperange
/matches/1828086/live/luxembourg-1-division-2024-2025-una-strassen-us-hostert,1828086,luxembourg,1-division,2024-2025,una-strassen-us-hostert
/matches/1828087/live/luxembourg-1-division-2024-2025-us-hostert-fc-mondercange,1828087,luxembourg,1-division,2024-2025,us-hostert-fc-mondercange
/matches/1828088/live/luxembourg-1-division-2024-2025-racing-fc-union-luxembourg-cs-fola-esch,1828088,luxembourg,1-division,2024-2025,racing-fc-union-luxembourg-cs-fola-esch
/matches/1828089/live/luxembourg-1-division-2024-2025-swift-hesperange-as-jeunesse-esch,1828089,luxembourg,1-division,2024-2025,swift-hesperange-as-jeunesse-esch
/matches/1828090/live/luxembourg-1-division-2024-2025-fc-wiltz-71-f91-dudelange,1828090,luxembourg,1-division,2024-2025,fc-wiltz-71-f91-dudelange
/matches/1828091/live/luxembourg-1-division-2024-2025-union-titus-petange-sc-bettembourg,1828091,luxembourg,1-division,2024-2025,union-titus-petange-sc-bettembourg
/matches/1828092/live/luxembourg-1-division-2024-2025-fc-rodange-91-us-mondorf-les-bains,1828092,luxembourg,1-division,2024-2025,fc-rodange-91-us-mondorf-les-bains
/matches/1828093/live/luxembourg-1-division-2024-2025-fc-progres-niederkorn-fc-victoria-rosport,1828093,luxembourg,1-division,2024-2025,fc-progres-niederkorn-fc-victoria-rosport
/matches/1828094/live/luxembourg-1-division-2024-2025-fc-differdange-03-fc-progres-niederkorn,1828094,luxembourg,1-division,2024-2025,fc-differdange-03-fc-progres-niederkorn
/matches/1828095/live/luxembourg-1-division-2024-2025-fc-victoria-rosport-union-titus-petange,1828095,luxembourg,1-division,2024-2025,fc-victoria-rosport-union-titus-petange
/matches/1828096/live/luxembourg-1-division-2024-2025-sc-bettembourg-swift-hesperange,1828096,luxembourg,1-division,2024-2025,sc-bettembourg-swift-hesperange
/matches/1828097/live/luxembourg-1-division-2024-2025-us-mondorf-les-bains-fc-differdange-03,1828097,luxembourg,1-division,2024-2025,us-mondorf-les-bains-fc-differdange-03
/matches/1828098/live/luxembourg-1-division-2024-2025-as-jeunesse-esch-fc-mondercange,1828098,luxembourg,1-division,2024-2025,as-jeunesse-esch-fc-mondercange
/matches/1828099/live/luxembourg-1-division-2024-2025-f91-dudelange-fc-rodange-91,1828099,luxembourg,1-division,2024-2025,f91-dudelange-fc-rodange-91
/matches/1828100/live/luxembourg-1-division-2024-2025-fc-victoria-rosport-us-mondorf-les-bains,1828100,luxembourg,1-division,2024-2025,fc-victoria-rosport-us-mondorf-les-bains
/matches/1828101/live/luxembourg-1-division-2024-2025-fc-progres-niederkorn-as-jeunesse-esch,1828101,luxembourg,1-division,2024-2025,fc-progres-niederkorn-as-jeunesse-esch
/matches/1828102/live/luxembourg-1-division-2024-2025-fc-rodange-91-racing-fc-union-luxembourg,1828102,luxembourg,1-division,2024-2025,fc-rodange-91-racing-fc-union-luxembourg
/matches/1828103/live/luxembourg-1-division-2024-2025-fc-differdange-03-una-strassen,1828103,luxembourg,1-division,2024-2025,fc-differdange-03-una-strassen
/matches/1828104/live/luxembourg-1-division-2024-2025-fc-victoria-rosport-cs-fola-esch,1828104,luxembourg,1-division,2024-2025,fc-victoria-rosport-cs-fola-esch
/matches/1828105/live/luxembourg-1-division-2024-2025-sc-bettembourg-f91-dudelange,1828105,luxembourg,1-division,2024-2025,sc-bettembourg-f91-dudelange
/matches/1828106/live/luxembourg-1-division-2024-2025-as-jeunesse-esch-us-mondorf-les-bains,1828106,luxembourg,1-division,2024-2025,as-jeunesse-esch-us-mondorf-les-bains
/matches/1828107/live/luxembourg-1-division-2024-2025-fc-mondercange-fc-progres-niederkorn,1828107,luxembourg,1-division,2024-2025,fc-mondercange-fc-progres-niederkorn
/matches/1828108/live/luxembourg-1-division-2024-2025-swift-hesperange-union-titus-petange,1828108,luxembourg,1-division,2024-2025,swift-hesperange-union-titus-petange
/matches/1828109/live/luxembourg-1-division-2024-2025-us-hostert-swift-hesperange,1828109,luxembourg,1-division,2024-2025,us-hostert-swift-hesperange
/matches/1828110/live/luxembourg-1-division-2024-2025-union-titus-petange-fc-mondercange,1828110,luxembourg,1-division,2024-2025,union-titus-petange-fc-mondercange
/matches/1828111/live/luxembourg-1-division-2024-2025-us-hostert-fc-wiltz-71,1828111,luxembourg,1-division,2024-2025,us-hostert-fc-wiltz-71
/matches/1828112/live/luxembourg-1-division-2024-2025-us-mondorf-les-bains-sc-bettembourg,1828112,luxembourg,1-division,2024-2025,us-mondorf-les-bains-sc-bettembourg
/matches/1828113/live/luxembourg-1-division-2024-2025-f91-dudelange-fc-victoria-rosport,1828113,luxembourg,1-division,2024-2025,f91-dudelange-fc-victoria-rosport
/matches/1828114/live/luxembourg-1-division-2024-2025-cs-fola-esch-fc-differdange-03,1828114,luxembourg,1-division,2024-2025,cs-fola-esch-fc-differdange-03
/matches/1828115/live/luxembourg-1-division-2024-2025-una-strassen-fc-rodange-91,1828115,luxembourg,1-division,2024-2025,una-strassen-fc-rodange-91
/matches/1828116/live/luxembourg-1-division-2024-2025-racing-fc-union-luxembourg-fc-wiltz-71,1828116,luxembourg,1-division,2024-2025,racing-fc-union-luxembourg-fc-wiltz-71
/matches/1828117/live/luxembourg-1-division-2024-2025-racing-fc-union-luxembourg-us-hostert,1828117,luxembourg,1-division,2024-2025,racing-fc-union-luxembourg-us-hostert
/matches/1828118/live/luxembourg-1-division-2024-2025-fc-wiltz-71-una-strassen,1828118,luxembourg,1-division,2024-2025,fc-wiltz-71-una-strassen
/matches/1828119/live/luxembourg-1-division-2024-2025-fc-rodange-91-cs-fola-esch,1828119,luxembourg,1-division,2024-2025,fc-rodange-91-cs-fola-esch
/matches/1828120/live/luxembourg-1-division-2024-2025-fc-differdange-03-f91-dudelange,1828120,luxembourg,1-division,2024-2025,fc-differdange-03-f91-dudelange
/matches/1828121/live/luxembourg-1-division-2024-2025-fc-rodange-91-union-titus-petange,1828121,luxembourg,1-division,2024-2025,fc-rodange-91-union-titus-petange
/matches/1828122/live/luxembourg-1-division-2024-2025-fc-differdange-03-as-jeunesse-esch,1828122,luxembourg,1-division,2024-2025,fc-differdange-03-as-jeunesse-esch
/matches/1828123/live/luxembourg-1-division-2024-2025-fc-progres-niederkorn-racing-fc-union-luxembourg,1828123,luxembourg,1-division,2024-2025,fc-progres-niederkorn-racing-fc-union-luxembourg
/matches/1828124/live/luxembourg-1-division-2024-2025-sc-bettembourg-as-jeunesse-esch,1828124,luxembourg,1-division,2024-2025,sc-bettembourg-as-jeunesse-esch
/matches/1828125/live/luxembourg-1-division-2024-2025-f91-dudelange-cs-fola-esch,1828125,luxembourg,1-division,2024-2025,f91-dudelange-cs-fola-esch
/matches/1828126/live/luxembourg-1-division-2024-2025-sc-bettembourg-us-hostert,1828126,luxembourg,1-division,2024-2025,sc-bettembourg-us-hostert
