,annee,pays,league,lien
22066,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495388/live/italie-serie-a-2020-2021-fiorentina-inter
22067,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495392/live/italie-serie-a-2020-2021-sassuolo-spezia
22068,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495393/live/italie-serie-a-2020-2021-atalanta-torino
22069,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495390/live/italie-serie-a-2020-2021-juventus-roma
22070,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495389/live/italie-serie-a-2020-2021-genoa-napoli
22071,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495391/live/italie-serie-a-2020-2021-benevento-sampdoria
22072,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495394/live/italie-serie-a-2020-2021-udinese-verona
22073,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495387/live/italie-serie-a-2020-2021-ac-milan-crotone
22074,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495385/live/italie-serie-a-2020-2021-parma-calcio-1913-bologna
22075,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495386/live/italie-serie-a-2020-2021-lazio-cagliari
22076,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495334/live/italie-serie-a-2020-2021-torino-fiorentina
22077,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495322/live/italie-serie-a-2020-2021-bologna-ac-milan
22078,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495317/live/italie-serie-a-2020-2021-sampdoria-juventus
22079,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495333/live/italie-serie-a-2020-2021-inter-benevento
22080,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495329/live/italie-serie-a-2020-2021-spezia-udinese
22081,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495315/live/italie-serie-a-2020-2021-crotone-genoa
22082,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495327/live/italie-serie-a-2020-2021-cagliari-sassuolo
22083,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495319/live/italie-serie-a-2020-2021-atalanta-lazio
22084,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495325/live/italie-serie-a-2020-2021-napoli-parma-calcio-1913
22085,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495331/live/italie-serie-a-2020-2021-roma-verona
22086,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495612/live/italie-serie-a-2020-2021-udinese-atalanta
22087,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495675/live/italie-serie-a-2020-2021-benevento-torino
22088,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495682/live/italie-serie-a-2020-2021-roma-spezia
22089,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495683/live/italie-serie-a-2020-2021-udinese-inter
22090,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495680/live/italie-serie-a-2020-2021-ac-milan-atalanta
22091,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495676/live/italie-serie-a-2020-2021-fiorentina-crotone
22092,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495678/live/italie-serie-a-2020-2021-juventus-bologna
22093,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495677/live/italie-serie-a-2020-2021-genoa-cagliari
22094,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495684/live/italie-serie-a-2020-2021-verona-napoli
22095,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495679/live/italie-serie-a-2020-2021-lazio-sassuolo
22096,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495681/live/italie-serie-a-2020-2021-parma-calcio-1913-sampdoria
22097,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495540/live/italie-serie-a-2020-2021-lazio-roma
22098,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495536/live/italie-serie-a-2020-2021-bologna-verona
22099,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495544/live/italie-serie-a-2020-2021-torino-spezia
22100,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495542/live/italie-serie-a-2020-2021-sampdoria-udinese
22101,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495541/live/italie-serie-a-2020-2021-napoli-fiorentina
22102,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495538/live/italie-serie-a-2020-2021-crotone-benevento
22103,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495543/live/italie-serie-a-2020-2021-sassuolo-parma-calcio-1913
22104,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495535/live/italie-serie-a-2020-2021-atalanta-genoa
22105,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495539/live/italie-serie-a-2020-2021-inter-juventus
22106,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495537/live/italie-serie-a-2020-2021-cagliari-ac-milan
22107,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495397/live/italie-serie-a-2020-2021-cagliari-benevento
22108,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495398/live/italie-serie-a-2020-2021-crotone-roma
22109,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495399/live/italie-serie-a-2020-2021-lazio-fiorentina
22110,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495402/live/italie-serie-a-2020-2021-sampdoria-inter
22111,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495403/live/italie-serie-a-2020-2021-sassuolo-genoa
22112,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495404/live/italie-serie-a-2020-2021-torino-verona
22113,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495395/live/italie-serie-a-2020-2021-atalanta-parma-calcio-1913
22114,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495396/live/italie-serie-a-2020-2021-bologna-udinese
22115,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495401/live/italie-serie-a-2020-2021-napoli-spezia
22116,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495400/live/italie-serie-a-2020-2021-ac-milan-juventus
22117,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495475/live/italie-serie-a-2020-2021-benevento-atalanta
22118,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495477/live/italie-serie-a-2020-2021-genoa-bologna
22119,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495479/live/italie-serie-a-2020-2021-ac-milan-torino
22120,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495481/live/italie-serie-a-2020-2021-roma-inter
22121,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495480/live/italie-serie-a-2020-2021-parma-calcio-1913-lazio
22122,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495483/live/italie-serie-a-2020-2021-udinese-napoli
22123,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495484/live/italie-serie-a-2020-2021-verona-crotone
22124,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495476/live/italie-serie-a-2020-2021-fiorentina-cagliari
22125,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495478/live/italie-serie-a-2020-2021-juventus-sassuolo
22126,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495482/live/italie-serie-a-2020-2021-spezia-sampdoria
22127,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495340/live/italie-serie-a-2020-2021-inter-crotone
22128,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495342/live/italie-serie-a-2020-2021-parma-calcio-1913-torino
22129,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495343/live/italie-serie-a-2020-2021-roma-sampdoria
22130,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495344/live/italie-serie-a-2020-2021-spezia-verona
22131,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495335/live/italie-serie-a-2020-2021-atalanta-sassuolo
22132,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495337/live/italie-serie-a-2020-2021-cagliari-napoli
22133,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495338/live/italie-serie-a-2020-2021-fiorentina-bologna
22134,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495339/live/italie-serie-a-2020-2021-genoa-lazio
22135,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495336/live/italie-serie-a-2020-2021-benevento-ac-milan
22136,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495341/live/italie-serie-a-2020-2021-juventus-udinese
22137,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495643/live/italie-serie-a-2020-2021-crotone-parma-calcio-1913
22138,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495645/live/italie-serie-a-2020-2021-juventus-fiorentina
22139,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495659/live/italie-serie-a-2020-2021-verona-inter
22140,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495641/live/italie-serie-a-2020-2021-bologna-atalanta
22141,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495647/live/italie-serie-a-2020-2021-ac-milan-lazio
22142,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495649/live/italie-serie-a-2020-2021-napoli-torino
22143,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495651/live/italie-serie-a-2020-2021-roma-cagliari
22144,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495653/live/italie-serie-a-2020-2021-sampdoria-sassuolo
22145,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495655/live/italie-serie-a-2020-2021-spezia-genoa
22146,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495657/live/italie-serie-a-2020-2021-udinese-benevento
22147,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495423/live/italie-serie-a-2020-2021-udinese-crotone
22148,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495415/live/italie-serie-a-2020-2021-benevento-lazio
22149,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495419/live/italie-serie-a-2020-2021-juventus-atalanta
22150,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495420/live/italie-serie-a-2020-2021-parma-calcio-1913-cagliari
22151,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495424/live/italie-serie-a-2020-2021-verona-sampdoria
22152,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495416/live/italie-serie-a-2020-2021-fiorentina-sassuolo
22153,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495417/live/italie-serie-a-2020-2021-genoa-ac-milan
22154,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495418/live/italie-serie-a-2020-2021-inter-napoli
22155,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495422/live/italie-serie-a-2020-2021-spezia-bologna
22156,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495421/live/italie-serie-a-2020-2021-roma-torino
22157,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495498/live/italie-serie-a-2020-2021-fiorentina-verona
22158,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495502/live/italie-serie-a-2020-2021-sampdoria-crotone
22159,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495501/live/italie-serie-a-2020-2021-parma-calcio-1913-juventus
22160,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495504/live/italie-serie-a-2020-2021-torino-bologna
22161,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495503/live/italie-serie-a-2020-2021-sassuolo-ac-milan
22162,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495499/live/italie-serie-a-2020-2021-inter-spezia
22163,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495496/live/italie-serie-a-2020-2021-benevento-genoa
22164,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495497/live/italie-serie-a-2020-2021-cagliari-udinese
22165,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495495/live/italie-serie-a-2020-2021-atalanta-roma
22166,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495500/live/italie-serie-a-2020-2021-lazio-napoli
22167,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495363/live/italie-serie-a-2020-2021-sassuolo-benevento
22168,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495358/live/italie-serie-a-2020-2021-crotone-spezia
22169,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495364/live/italie-serie-a-2020-2021-torino-udinese
22170,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495360/live/italie-serie-a-2020-2021-lazio-verona
22171,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495357/live/italie-serie-a-2020-2021-cagliari-inter
22172,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495362/live/italie-serie-a-2020-2021-napoli-sampdoria
22173,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495355/live/italie-serie-a-2020-2021-atalanta-fiorentina
22174,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495356/live/italie-serie-a-2020-2021-bologna-roma
22175,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495359/live/italie-serie-a-2020-2021-genoa-juventus
22176,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495361/live/italie-serie-a-2020-2021-ac-milan-parma-calcio-1913
22177,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495610/live/italie-serie-a-2020-2021-spezia-lazio
22178,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495602/live/italie-serie-a-2020-2021-juventus-torino
22179,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495600/live/italie-serie-a-2020-2021-inter-bologna
22180,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495614/live/italie-serie-a-2020-2021-verona-cagliari
22181,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495604/live/italie-serie-a-2020-2021-parma-calcio-1913-benevento
22182,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495606/live/italie-serie-a-2020-2021-roma-sassuolo
22183,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495596/live/italie-serie-a-2020-2021-crotone-napoli
22184,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495608/live/italie-serie-a-2020-2021-sampdoria-ac-milan
22185,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495598/live/italie-serie-a-2020-2021-fiorentina-genoa
22186,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495593/live/italie-serie-a-2020-2021-sassuolo-inter
22187,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495586/live/italie-serie-a-2020-2021-benevento-juventus
22188,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495585/live/italie-serie-a-2020-2021-atalanta-verona
22189,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495590/live/italie-serie-a-2020-2021-lazio-udinese
22190,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495591/live/italie-serie-a-2020-2021-ac-milan-fiorentina
22191,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495587/live/italie-serie-a-2020-2021-bologna-crotone
22192,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495588/live/italie-serie-a-2020-2021-cagliari-spezia
22193,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495592/live/italie-serie-a-2020-2021-napoli-roma
22194,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495594/live/italie-serie-a-2020-2021-torino-sampdoria
22195,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495589/live/italie-serie-a-2020-2021-genoa-parma-calcio-1913
22196,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495575/live/italie-serie-a-2020-2021-crotone-lazio
22197,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495582/live/italie-serie-a-2020-2021-spezia-atalanta
22198,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495578/live/italie-serie-a-2020-2021-juventus-cagliari
22199,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495576/live/italie-serie-a-2020-2021-fiorentina-benevento
22200,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495577/live/italie-serie-a-2020-2021-inter-torino
22201,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495580/live/italie-serie-a-2020-2021-roma-parma-calcio-1913
22202,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495581/live/italie-serie-a-2020-2021-sampdoria-bologna
22203,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495584/live/italie-serie-a-2020-2021-verona-sassuolo
22204,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495583/live/italie-serie-a-2020-2021-udinese-genoa
22205,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495579/live/italie-serie-a-2020-2021-napoli-ac-milan
22206,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495438/live/italie-serie-a-2020-2021-genoa-torino
22207,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495573/live/italie-serie-a-2020-2021-sassuolo-udinese
22208,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495568/live/italie-serie-a-2020-2021-cagliari-sampdoria
22209,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495566/live/italie-serie-a-2020-2021-benevento-spezia
22210,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495572/live/italie-serie-a-2020-2021-parma-calcio-1913-fiorentina
22211,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495570/live/italie-serie-a-2020-2021-lazio-juventus
22212,2020/2021,italie,serie a,https://fr.whoscored.com/matches/1495569/live/italie-serie-a-2020-2021-genoa-roma
