league,journey,season,date,hours,referee,stadium,team1,team2,action_minute,action_score,action_description,action_type,action_team,link
Ligue 1,Journée 1,2023/2024,13/08/2023,15:00,François Letexier,Stade Gabriel Montpied,Clermont Foot,Monaco,98,2:4,Eliot Matazo,Yellow Card,Monaco,https://fbref.com/fr/matchs/68752280/Clermont-Foot-Monaco-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,15:00,Clément Turpin,Stade de la Mosson,Montpellier,Le Havre,5,0:1,Gautier Lloris - Passe décisive : Yoann Salmier,Goal,Le Havre,https://fbref.com/fr/matchs/ca893ead/Montpellier-Le-Havre-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,15:00,Clément Turpin,Stade de la Mosson,Montpellier,Le Havre,48,0:1,Christopher Jullien,Yellow Card,Montpellier,https://fbref.com/fr/matchs/ca893ead/Montpellier-Le-Havre-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,15:00,Clément Turpin,Stade de la Mosson,Montpellier,Le Havre,55,0:1,Arouna Sangante,Yellow Card,Le Havre,https://fbref.com/fr/matchs/ca893ead/Montpellier-Le-Havre-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,15:00,Clément Turpin,Stade de la Mosson,Montpellier,Le Havre,58,1:1,Akor Adams - Passe décisive : Téji Savanier,Goal,Montpellier,https://fbref.com/fr/matchs/ca893ead/Montpellier-Le-Havre-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,15:00,Clément Turpin,Stade de la Mosson,Montpellier,Le Havre,60,2:1,Akor Adams - Passe décisive : Boubakar Kouyaté,Goal,Montpellier,https://fbref.com/fr/matchs/ca893ead/Montpellier-Le-Havre-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,15:00,Clément Turpin,Stade de la Mosson,Montpellier,Le Havre,61,2:1,Antoine Joujou pour Nabil Alioui,Substitute,Le Havre,https://fbref.com/fr/matchs/ca893ead/Montpellier-Le-Havre-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,15:00,Clément Turpin,Stade de la Mosson,Montpellier,Le Havre,61,2:1,Elysée Logbo pour Issa Soumaré,Substitute,Le Havre,https://fbref.com/fr/matchs/ca893ead/Montpellier-Le-Havre-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,15:00,Clément Turpin,Stade de la Mosson,Montpellier,Le Havre,65,2:1,Oussama Targhalline,Yellow Card,Le Havre,https://fbref.com/fr/matchs/ca893ead/Montpellier-Le-Havre-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,15:00,Clément Turpin,Stade de la Mosson,Montpellier,Le Havre,69,2:1,Arnaud Nordin pour Wahbi Khazri,Substitute,Montpellier,https://fbref.com/fr/matchs/ca893ead/Montpellier-Le-Havre-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,15:00,Clément Turpin,Stade de la Mosson,Montpellier,Le Havre,70,2:1,Samuel Grandsir pour Rassoul Ndiaye,Substitute,Le Havre,https://fbref.com/fr/matchs/ca893ead/Montpellier-Le-Havre-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,15:00,Clément Turpin,Stade de la Mosson,Montpellier,Le Havre,70,2:1,Yassine Kechta pour Loïc Nego,Substitute,Le Havre,https://fbref.com/fr/matchs/ca893ead/Montpellier-Le-Havre-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,15:00,Clément Turpin,Stade de la Mosson,Montpellier,Le Havre,71,2:1,Khalil Fayad pour Téji Savanier,Substitute,Montpellier,https://fbref.com/fr/matchs/ca893ead/Montpellier-Le-Havre-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,15:00,Clément Turpin,Stade de la Mosson,Montpellier,Le Havre,77,2:1,Léo Leroy pour Jordan Ferri,Substitute,Montpellier,https://fbref.com/fr/matchs/ca893ead/Montpellier-Le-Havre-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,15:00,Clément Turpin,Stade de la Mosson,Montpellier,Le Havre,77,2:1,Elye Wahi pour Akor Adams,Substitute,Montpellier,https://fbref.com/fr/matchs/ca893ead/Montpellier-Le-Havre-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,15:00,Clément Turpin,Stade de la Mosson,Montpellier,Le Havre,86,2:1,Lucas Mincarelli pour Issiaga Sylla,Substitute,Montpellier,https://fbref.com/fr/matchs/ca893ead/Montpellier-Le-Havre-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,15:00,Clément Turpin,Stade de la Mosson,Montpellier,Le Havre,86,2:1,Abdoulaye Touré pour Daler Kuzyaev,Substitute,Le Havre,https://fbref.com/fr/matchs/ca893ead/Montpellier-Le-Havre-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,15:00,Clément Turpin,Stade de la Mosson,Montpellier,Le Havre,90,2:2,Samuel Grandsir - Passe décisive : Josué Casimir,Goal,Le Havre,https://fbref.com/fr/matchs/ca893ead/Montpellier-Le-Havre-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,17:05,Jeremy Stinat,Roazhon Park,Rennes,Metz,20,1:0,Arnaud Kalimuendo,Goal,Rennes,https://fbref.com/fr/matchs/e0073aaf/Rennes-Metz-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,17:05,Jeremy Stinat,Roazhon Park,Rennes,Metz,21,1:1,Youssef Maziz - Passe décisive : Georges Mikautadze,Goal,Metz,https://fbref.com/fr/matchs/e0073aaf/Rennes-Metz-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,17:05,Jeremy Stinat,Roazhon Park,Rennes,Metz,46,1:1,Maxime Colin,Yellow Card,Metz,https://fbref.com/fr/matchs/e0073aaf/Rennes-Metz-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,17:05,Jeremy Stinat,Roazhon Park,Rennes,Metz,48,1:1,Koffi Kouao,Yellow Card,Metz,https://fbref.com/fr/matchs/e0073aaf/Rennes-Metz-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,17:05,Jeremy Stinat,Roazhon Park,Rennes,Metz,51,2:1,Amine Gouiri - Passe décisive : Benjamin Bourigeaud,Goal,Rennes,https://fbref.com/fr/matchs/e0073aaf/Rennes-Metz-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,17:05,Jeremy Stinat,Roazhon Park,Rennes,Metz,64,2:1,Malick Mbaye pour Youssef Maziz,Substitute,Metz,https://fbref.com/fr/matchs/e0073aaf/Rennes-Metz-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,17:05,Jeremy Stinat,Roazhon Park,Rennes,Metz,67,3:1,Jeremy Doku,Goal,Rennes,https://fbref.com/fr/matchs/e0073aaf/Rennes-Metz-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,17:05,Jeremy Stinat,Roazhon Park,Rennes,Metz,74,3:1,Désiré Doué pour Enzo Le Fée,Substitute,Rennes,https://fbref.com/fr/matchs/e0073aaf/Rennes-Metz-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,17:05,Jeremy Stinat,Roazhon Park,Rennes,Metz,75,3:1,Abou Lô pour Koffi Kouao,Substitute,Metz,https://fbref.com/fr/matchs/e0073aaf/Rennes-Metz-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,17:05,Jeremy Stinat,Roazhon Park,Rennes,Metz,75,3:1,Benjamin Tetteh pour Lamine Camara,Substitute,Metz,https://fbref.com/fr/matchs/e0073aaf/Rennes-Metz-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,17:05,Jeremy Stinat,Roazhon Park,Rennes,Metz,75,3:1,Lovro Majer pour Arnaud Kalimuendo,Substitute,Rennes,https://fbref.com/fr/matchs/e0073aaf/Rennes-Metz-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,17:05,Jeremy Stinat,Roazhon Park,Rennes,Metz,75,3:1,Birger Meling pour Jeanuël Belocian,Substitute,Rennes,https://fbref.com/fr/matchs/e0073aaf/Rennes-Metz-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,17:05,Jeremy Stinat,Roazhon Park,Rennes,Metz,84,3:1,Ibrahim Salah pour Jeremy Doku,Substitute,Rennes,https://fbref.com/fr/matchs/e0073aaf/Rennes-Metz-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,17:05,Jeremy Stinat,Roazhon Park,Rennes,Metz,85,3:1,N'Guessan Kouadio pour Cheikh Tidiane Sabaly,Substitute,Metz,https://fbref.com/fr/matchs/e0073aaf/Rennes-Metz-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,17:05,Jeremy Stinat,Roazhon Park,Rennes,Metz,85,3:1,Arthur Atta pour Danley Jean-Jacques,Substitute,Metz,https://fbref.com/fr/matchs/e0073aaf/Rennes-Metz-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,17:05,Jeremy Stinat,Roazhon Park,Rennes,Metz,87,4:1,Ibrahim Salah,Goal,Rennes,https://fbref.com/fr/matchs/e0073aaf/Rennes-Metz-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,17:05,Jeremy Stinat,Roazhon Park,Rennes,Metz,92,4:1,Guela Doué pour Lorenz Assignon,Substitute,Rennes,https://fbref.com/fr/matchs/e0073aaf/Rennes-Metz-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,17:05,Jeremy Stinat,Roazhon Park,Rennes,Metz,94,5:1,Ibrahim Salah,Goal,Rennes,https://fbref.com/fr/matchs/e0073aaf/Rennes-Metz-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,20:45,Jérôme Brisard,Stade de la Meinau,Strasbourg,Lyon,8,0:0,Ismaël Doukouré,Yellow Card,Strasbourg,https://fbref.com/fr/matchs/9f7c605e/Strasbourg-Lyon-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,20:45,Jérôme Brisard,Stade de la Meinau,Strasbourg,Lyon,21,0:0,Sael Kumbedi pour Clinton Mata,Substitute,Lyon,https://fbref.com/fr/matchs/9f7c605e/Strasbourg-Lyon-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,20:45,Jérôme Brisard,Stade de la Meinau,Strasbourg,Lyon,50,0:0,Corentin Tolisso,Yellow Card,Lyon,https://fbref.com/fr/matchs/9f7c605e/Strasbourg-Lyon-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,20:45,Jérôme Brisard,Stade de la Meinau,Strasbourg,Lyon,51,0:0,Jean-Ricner Bellegarde,Yellow Card,Strasbourg,https://fbref.com/fr/matchs/9f7c605e/Strasbourg-Lyon-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,20:45,Jérôme Brisard,Stade de la Meinau,Strasbourg,Lyon,61,0:0,Sael Kumbedi,Yellow Card,Lyon,https://fbref.com/fr/matchs/9f7c605e/Strasbourg-Lyon-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,20:45,Jérôme Brisard,Stade de la Meinau,Strasbourg,Lyon,63,1:0,Jean-Ricner Bellegarde,Goal,Strasbourg,https://fbref.com/fr/matchs/9f7c605e/Strasbourg-Lyon-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,20:45,Jérôme Brisard,Stade de la Meinau,Strasbourg,Lyon,68,1:0,Kévin Gameiro pour Emanuel Emegha,Substitute,Strasbourg,https://fbref.com/fr/matchs/9f7c605e/Strasbourg-Lyon-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,20:45,Jérôme Brisard,Stade de la Meinau,Strasbourg,Lyon,68,1:0,Marvin Senaya pour Frederic Guilbert,Substitute,Strasbourg,https://fbref.com/fr/matchs/9f7c605e/Strasbourg-Lyon-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,20:45,Jérôme Brisard,Stade de la Meinau,Strasbourg,Lyon,71,1:0,Jeffinho pour Johann Lepenant,Substitute,Lyon,https://fbref.com/fr/matchs/9f7c605e/Strasbourg-Lyon-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,20:45,Jérôme Brisard,Stade de la Meinau,Strasbourg,Lyon,75,2:0,Lebo Mothiba - Passe décisive : Jean-Ricner Bellegarde,Goal,Strasbourg,https://fbref.com/fr/matchs/9f7c605e/Strasbourg-Lyon-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,20:45,Jérôme Brisard,Stade de la Meinau,Strasbourg,Lyon,81,2:0,Ângelo pour Sanjin Prcić,Substitute,Strasbourg,https://fbref.com/fr/matchs/9f7c605e/Strasbourg-Lyon-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,20:45,Jérôme Brisard,Stade de la Meinau,Strasbourg,Lyon,81,2:0,Dilane Bakwa pour Lebo Mothiba,Substitute,Strasbourg,https://fbref.com/fr/matchs/9f7c605e/Strasbourg-Lyon-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,20:45,Jérôme Brisard,Stade de la Meinau,Strasbourg,Lyon,85,2:0,Amin Sarr pour Alexandre Lacazette,Substitute,Lyon,https://fbref.com/fr/matchs/9f7c605e/Strasbourg-Lyon-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,20:45,Jérôme Brisard,Stade de la Meinau,Strasbourg,Lyon,88,2:1,Nicolás Tagliafico - Passe décisive : Maxence Caqueret,Goal,Lyon,https://fbref.com/fr/matchs/9f7c605e/Strasbourg-Lyon-13-Aout-2023-Ligue-1
Ligue 1,Journée 1,2023/2024,13/08/2023,20:45,Jérôme Brisard,Stade de la Meinau,Strasbourg,Lyon,93,2:1,Ibrahima Sissoko pour Jean-Ricner Bellegarde,Substitute,Strasbourg,https://fbref.com/fr/matchs/9f7c605e/Strasbourg-Lyon-13-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,18/08/2023,21:00,Jérôme Brisard,Stade Saint-Symphorien,Metz,Marseille,9,0:0,Kévin N'Doram,Yellow Card,Metz,https://fbref.com/fr/matchs/02c81085/Metz-Marseille-18-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,18/08/2023,21:00,Jérôme Brisard,Stade Saint-Symphorien,Metz,Marseille,14,0:1,Emran Soglo - Passe décisive : Pierre-Emerick Aubameyang,Goal,Marseille,https://fbref.com/fr/matchs/02c81085/Metz-Marseille-18-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,18/08/2023,21:00,Jérôme Brisard,Stade Saint-Symphorien,Metz,Marseille,49,0:1,Renan Lodi,Yellow Card,Marseille,https://fbref.com/fr/matchs/02c81085/Metz-Marseille-18-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,18/08/2023,21:00,Jérôme Brisard,Stade Saint-Symphorien,Metz,Marseille,56,0:1,Jordan Veretout pour Geoffrey Kondogbia,Substitute,Marseille,https://fbref.com/fr/matchs/02c81085/Metz-Marseille-18-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,18/08/2023,21:00,Jérôme Brisard,Stade Saint-Symphorien,Metz,Marseille,59,0:1,Abou Lô,Red Card,Metz,https://fbref.com/fr/matchs/02c81085/Metz-Marseille-18-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,18/08/2023,21:00,Jérôme Brisard,Stade Saint-Symphorien,Metz,Marseille,62,0:1,Lamine Camara pour Youssef Maziz,Substitute,Metz,https://fbref.com/fr/matchs/02c81085/Metz-Marseille-18-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,18/08/2023,21:00,Jérôme Brisard,Stade Saint-Symphorien,Metz,Marseille,65,1:1,Cheikh Tidiane Sabaly - Passe décisive : Fali Candé,Goal,Metz,https://fbref.com/fr/matchs/02c81085/Metz-Marseille-18-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,18/08/2023,21:00,Jérôme Brisard,Stade Saint-Symphorien,Metz,Marseille,67,1:1,Amine Harit pour Emran Soglo,Substitute,Marseille,https://fbref.com/fr/matchs/02c81085/Metz-Marseille-18-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,18/08/2023,21:00,Jérôme Brisard,Stade Saint-Symphorien,Metz,Marseille,71,2:1,Georges Mikautadze - Passe décisive : Kévin N'Doram,Goal,Metz,https://fbref.com/fr/matchs/02c81085/Metz-Marseille-18-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,18/08/2023,21:00,Jérôme Brisard,Stade Saint-Symphorien,Metz,Marseille,75,2:1,Vitinha pour Leonardo Balerdi,Substitute,Marseille,https://fbref.com/fr/matchs/02c81085/Metz-Marseille-18-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,18/08/2023,21:00,Jérôme Brisard,Stade Saint-Symphorien,Metz,Marseille,75,2:1,François Mughe pour Iliman Ndiaye,Substitute,Marseille,https://fbref.com/fr/matchs/02c81085/Metz-Marseille-18-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,18/08/2023,21:00,Jérôme Brisard,Stade Saint-Symphorien,Metz,Marseille,82,2:2,Vitinha - Passe décisive : Amine Harit,Goal,Marseille,https://fbref.com/fr/matchs/02c81085/Metz-Marseille-18-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,18/08/2023,21:00,Jérôme Brisard,Stade Saint-Symphorien,Metz,Marseille,84,2:2,Habib Maïga pour Cheikh Tidiane Sabaly,Substitute,Metz,https://fbref.com/fr/matchs/02c81085/Metz-Marseille-18-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,18/08/2023,21:00,Jérôme Brisard,Stade Saint-Symphorien,Metz,Marseille,84,2:2,Benjamin Tetteh pour Georges Mikautadze,Substitute,Metz,https://fbref.com/fr/matchs/02c81085/Metz-Marseille-18-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,18/08/2023,21:00,Jérôme Brisard,Stade Saint-Symphorien,Metz,Marseille,85,2:2,Jordan Veretout,Yellow Card,Marseille,https://fbref.com/fr/matchs/02c81085/Metz-Marseille-18-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,18/08/2023,21:00,Jérôme Brisard,Stade Saint-Symphorien,Metz,Marseille,90,2:2,Malick Mbaye,Yellow Card,Metz,https://fbref.com/fr/matchs/02c81085/Metz-Marseille-18-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,18/08/2023,21:00,Jérôme Brisard,Stade Saint-Symphorien,Metz,Marseille,93,2:2,Koffi Kouao pour Malick Mbaye,Substitute,Metz,https://fbref.com/fr/matchs/02c81085/Metz-Marseille-18-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,18/08/2023,21:00,Jérôme Brisard,Stade Saint-Symphorien,Metz,Marseille,98,2:2,Alexandre Oukidja,Yellow Card,Metz,https://fbref.com/fr/matchs/02c81085/Metz-Marseille-18-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,19/08/2023,19:00,Mathieu Vernice,Groupama Stadium,Lyon,Montpellier,13,0:0,Sinaly Diomande,Yellow Card,Lyon,https://fbref.com/fr/matchs/39ad4054/Lyon-Montpellier-19-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,19/08/2023,19:00,Mathieu Vernice,Groupama Stadium,Lyon,Montpellier,20,0:1,Arnaud Nordin,Goal,Montpellier,https://fbref.com/fr/matchs/39ad4054/Lyon-Montpellier-19-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,19/08/2023,19:00,Mathieu Vernice,Groupama Stadium,Lyon,Montpellier,29,0:1,Johann Lepenant,Yellow Card,Lyon,https://fbref.com/fr/matchs/39ad4054/Lyon-Montpellier-19-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,19/08/2023,19:00,Mathieu Vernice,Groupama Stadium,Lyon,Montpellier,39,0:2,Musa Al-Taamari,Goal,Montpellier,https://fbref.com/fr/matchs/39ad4054/Lyon-Montpellier-19-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,19/08/2023,19:00,Mathieu Vernice,Groupama Stadium,Lyon,Montpellier,48,0:2,Bradley Barcola,Yellow Card,Lyon,https://fbref.com/fr/matchs/39ad4054/Lyon-Montpellier-19-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,19/08/2023,19:00,Mathieu Vernice,Groupama Stadium,Lyon,Montpellier,51,0:2,Boubakar Kouyaté,Yellow Card,Montpellier,https://fbref.com/fr/matchs/39ad4054/Lyon-Montpellier-19-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,19/08/2023,19:00,Mathieu Vernice,Groupama Stadium,Lyon,Montpellier,63,0:2,Wahbi Khazri pour Arnaud Nordin,Substitute,Montpellier,https://fbref.com/fr/matchs/39ad4054/Lyon-Montpellier-19-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,19/08/2023,19:00,Mathieu Vernice,Groupama Stadium,Lyon,Montpellier,66,0:3,Musa Al-Taamari - Passe décisive : Benjamin Lecomte,Goal,Montpellier,https://fbref.com/fr/matchs/39ad4054/Lyon-Montpellier-19-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,19/08/2023,19:00,Mathieu Vernice,Groupama Stadium,Lyon,Montpellier,69,0:3,Ainsley Maitland-Niles pour Maxence Caqueret,Substitute,Lyon,https://fbref.com/fr/matchs/39ad4054/Lyon-Montpellier-19-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,19/08/2023,19:00,Mathieu Vernice,Groupama Stadium,Lyon,Montpellier,69,0:3,Amin Sarr pour Jeffinho,Substitute,Lyon,https://fbref.com/fr/matchs/39ad4054/Lyon-Montpellier-19-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,19/08/2023,19:00,Mathieu Vernice,Groupama Stadium,Lyon,Montpellier,69,1:3,Alexandre Lacazette - Passe décisive : Sael Kumbedi,Goal,Lyon,https://fbref.com/fr/matchs/39ad4054/Lyon-Montpellier-19-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,19/08/2023,19:00,Mathieu Vernice,Groupama Stadium,Lyon,Montpellier,80,1:3,Alexandre Lacazette,Red Card,Lyon,https://fbref.com/fr/matchs/39ad4054/Lyon-Montpellier-19-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,19/08/2023,19:00,Mathieu Vernice,Groupama Stadium,Lyon,Montpellier,83,1:3,Nicolás Tagliafico,Yellow Card,Lyon,https://fbref.com/fr/matchs/39ad4054/Lyon-Montpellier-19-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,19/08/2023,19:00,Mathieu Vernice,Groupama Stadium,Lyon,Montpellier,89,1:4,Akor Adams - Passe décisive : Léo Leroy,Goal,Montpellier,https://fbref.com/fr/matchs/39ad4054/Lyon-Montpellier-19-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,19/08/2023,19:00,Mathieu Vernice,Groupama Stadium,Lyon,Montpellier,89,1:4,Léo Leroy pour Téji Savanier,Substitute,Montpellier,https://fbref.com/fr/matchs/39ad4054/Lyon-Montpellier-19-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,19/08/2023,19:00,Mathieu Vernice,Groupama Stadium,Lyon,Montpellier,95,1:4,Sacha Delaye pour Musa Al-Taamari,Substitute,Montpellier,https://fbref.com/fr/matchs/39ad4054/Lyon-Montpellier-19-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,19/08/2023,19:00,Mathieu Vernice,Groupama Stadium,Lyon,Montpellier,95,1:4,Becir Omeragic pour Jordan Ferri,Substitute,Montpellier,https://fbref.com/fr/matchs/39ad4054/Lyon-Montpellier-19-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,19/08/2023,21:00,Thomas Léonard,Stadium Municipal,Toulouse,Paris Saint-Germain,46,0:0,Lee Kang-in,Yellow Card,Paris Saint-Germain,https://fbref.com/fr/matchs/fad8e14d/Toulouse-Paris-Saint-Germain-19-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,19/08/2023,21:00,Thomas Léonard,Stadium Municipal,Toulouse,Paris Saint-Germain,51,0:0,Kylian Mbappé pour Lee Kang-in,Substitute,Paris Saint-Germain,https://fbref.com/fr/matchs/fad8e14d/Toulouse-Paris-Saint-Germain-19-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,19/08/2023,21:00,Thomas Léonard,Stadium Municipal,Toulouse,Paris Saint-Germain,51,0:0,Ousmane Dembélé pour Fabián Ruiz Peña,Substitute,Paris Saint-Germain,https://fbref.com/fr/matchs/fad8e14d/Toulouse-Paris-Saint-Germain-19-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,19/08/2023,21:00,Thomas Léonard,Stadium Municipal,Toulouse,Paris Saint-Germain,57,0:0,Denis Genreau pour Frank Magri,Substitute,Toulouse,https://fbref.com/fr/matchs/fad8e14d/Toulouse-Paris-Saint-Germain-19-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,19/08/2023,21:00,Thomas Léonard,Stadium Municipal,Toulouse,Paris Saint-Germain,62,0:1,Kylian Mbappé (Pen),Goal score,Paris Saint-Germain,https://fbref.com/fr/matchs/fad8e14d/Toulouse-Paris-Saint-Germain-19-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,19/08/2023,21:00,Thomas Léonard,Stadium Municipal,Toulouse,Paris Saint-Germain,71,0:1,Niklas Schmidt pour Cristian Cásseres Jr.,Substitute,Toulouse,https://fbref.com/fr/matchs/fad8e14d/Toulouse-Paris-Saint-Germain-19-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,19/08/2023,21:00,Thomas Léonard,Stadium Municipal,Toulouse,Paris Saint-Germain,71,0:1,Yanis Begraoui pour Thijs Dallinga,Substitute,Toulouse,https://fbref.com/fr/matchs/fad8e14d/Toulouse-Paris-Saint-Germain-19-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,19/08/2023,21:00,Thomas Léonard,Stadium Municipal,Toulouse,Paris Saint-Germain,78,0:1,Danilo Pereira pour Lucas Hernández,Substitute,Paris Saint-Germain,https://fbref.com/fr/matchs/fad8e14d/Toulouse-Paris-Saint-Germain-19-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,19/08/2023,21:00,Thomas Léonard,Stadium Municipal,Toulouse,Paris Saint-Germain,78,0:1,Carlos Soler pour Vitinha,Substitute,Paris Saint-Germain,https://fbref.com/fr/matchs/fad8e14d/Toulouse-Paris-Saint-Germain-19-Aout-2023-Ligue-1
Ligue 1,Journée 2,2023/2024,19/08/2023,21:00,Thomas Léonard,Stadium Municipal,Toulouse,Paris Saint-Germain,81,0:1,Manuel Ugarte Ribeiro,Yellow Card,Paris Saint-Germain,https://fbref.com/fr/matchs/fad8e14d/Toulouse-Paris-Saint-Germain-19-Aout-2023-Ligue-1
